ID;Format;Title;Author_1;Author_2;Author_3;Author_4;Author_5;Author_Count;Journal_Name;Journal_Volume;Journal_Issue;Submission_Protocol;IPA;Data_Collection;Submission_Final;Review_Result;Submission_Revised;Submission_Acceptance;Publication;DOI;RR_Files;Additional_Links;Acceptance_Known;Pub_Year
716297;CR;Evidence for parallel activation of the pre-supplementary motor area and inferior frontal cortex during response inhibition: a combined MEG and TMS study;Allen, C.;Singh, K.D.;Verbruggen, F.;Chambers, C.D.;;4;Royal Society Open Science;5;2;;;;21-9-2017;;;11-1-2018;14-2-2018;https://doi.org/10.1098/rsos.171369;;;TRUE;2018
404334;RR;Radical framing effects in the ultimatum game: the impact of explicit culturally transmitted frames on economic decision-making;Lightner, A.D.;Barclay, P.;Hagen, E.H.;;;3;Royal Society Open Science;4;12;;;;25-5-2017;;;22-11-2017;20-12-2017;https://doi.org/10.1098/rsos.170543;;;TRUE;2017
423406;CR;Evidence for a sex effect during overimitation: boys copy irrelevant modelled actions more than girls across cultures;Frick, A.;Clement, F.;Gruber, T.;;;3;Royal Society Open Science;4;12;;;;16-4-2017;;;1-11-2017;6-12-2017;https://doi.org/10.1098/rsos.170367;;;TRUE;2017
444469;CR;Cognitive bias modification for facial interpretation: a randomized controlled trial of transfer to self-report and cognitive measures in a healthy sample;Peters, S.E.;Lumsden, J.;Peh, O.H.;Penton-Voak, I.S.;Munafo, M.R.;6;Royal Society Open Science;4;12;;;;14-6-2017;;;8-11-2017;13-12-2017;https://doi.org/10.1098/rsos.170681;;;TRUE;2017
510764;RR;Registered Replication Report on Mazar, Amir, and Ariely (2008);Verschuere, B.;Meijer, E.H.;Jim, A.;Hoogesteyn, K.;Orthey, R.;68;Advances in Methods and Practices in Psychological Science;1;3;;;;;;;;4-9-2018;https://doi.org/10.1177%2F2515245918781032;https://osf.io/3bwx5/;;FALSE;2018
128654;RR;Registered Replication Report on Srull and Wyer (1979);McCarthy, R.J.;Skowronski, J.J.;Verschuere, B.;Meijer, E.H.;Jim, A.;70;Advances in Methods and Practices in Psychological Science;1;3;;;;;;;;4-9-2018;https://doi.org/10.1177%2F2515245918777487;https://osf.io/3bwx5/;;FALSE;2018
187103;CR;Many Analysts, One Data Set: Making Transparent How Variations in Analytic Choices Affect Results;Silberzahn, R.;Uhlmann, E.L.;Martin, D.P.;Anselmi, P.;Aust, F.;65;Advances in Methods and Practices in Psychological Science;1;3;;;;;;;;23-8-2018;https://doi.org/10.1177%2F2515245917747646;https://osf.io/gvm2z;;FALSE;2018
567469;CR;Quantifying Support for the Null Hypothesis in Psychology: An Empirical Investigation;Aczel, B.;Palfi, B.;Szollosi, A.;Kovacs, M.;Szaszi, B.;10;Advances in Methods and Practices in Psychological Science;1;3;;;;;;;;17-7-2018;https://doi.org/10.1177%2F2515245918773742;https://osf.io/f2n7c;;FALSE;2018
92213;RR;Registered Replication Report: Hart & Albarracin (2011);Eerland, A.;Sherrill, A.M.;Magliano, J.P.;Zwaan, R.A.;Arnal, J.D.;19;Perspectives on Psychological Science;11;1;;;;;;;;27-1-2016;https://doi.org/10.1177%2F1745691615605826;https://osf.io/d3mw4/;;FALSE;2016
670108;CR;What Scientists Who Study Emotion Agree About;Ekman, P.;;;;;1;Perspectives on Psychological Science;11;1;;;;;;;;27-1-2016;https://doi.org/10.1177%2F1745691615596992;;;FALSE;2016
226547;CR;Situational Strategies for Self-Control;Duckworth, A.L.;Szabo Gendler, T.;Gross, J.J.;;;3;Perspectives on Psychological Science;11;1;;;;;;;;28-1-2016;https://doi.org/10.1177%2F1745691615623247;;;FALSE;2016
41367;CR;On the Use and Usefulness of Backup Plans;Napolitano, C.M.;Freund, A.M.;;;;2;Perspectives on Psychological Science;11;1;;;;;;;;29-1-2016;https://doi.org/10.1177%2F1745691615596991;;;FALSE;2016
417273;CR;A Working Memory System With Distributed Executive Control;Vandierendonck, A.;;;;;1;Perspectives on Psychological Science;11;1;;;;;;;;30-1-2016;https://doi.org/10.1177%2F1745691615596790;;;FALSE;2016
622845;CR;Emotions and Decisions: Beyond Conceptual Vagueness and the Rationality Muddle;Volz, K.G.;Hertwig, R.;;;;2;Perspectives on Psychological Science;11;1;;;;;;;;31-1-2016;https://doi.org/10.1177%2F1745691615619608;;;FALSE;2016
487658;CR;A Case for Thinking Without Consciousness;Dijksterhuis, A.;Strick, M.;;;;2;Perspectives on Psychological Science;11;1;;;;;;;;1-2-2016;https://doi.org/10.1177%2F1745691615615317;;;FALSE;2016
83603;CR;Combining Reaction Time and Accuracy: The Relationship Between Working Memory Capacity and Task Switching as a Case Example;Draheim, C.;Hicks, K.L.;Engle, R.W.;;;3;Perspectives on Psychological Science;11;1;;;;;;;;2-2-2016;https://doi.org/10.1177%2F1745691615596990;;;FALSE;2016
446718;RR;Registered Replication Report: Rand, Greene, and Nowak (2012);Bouwmeester, S.;Verkoeijen, P.P.J.L.;Aczel, B.;Barbosa, F.;Begue, L.;56;Perspectives on Psychological Science;12;3;;;;;;;;1-3-2017;https://doi.org/10.1177%2F1745691617693624;https://osf.io/scu2f/;;FALSE;2017
647040;CR;Social Buffering of Stress in Development: A Career Perspective;Gunnar, M.R.;;;;;1;Perspectives on Psychological Science;12;3;;;;;;;;25-3-2017;https://doi.org/10.1177%2F1745691616680612;;;FALSE;2017
506247;CR;The Killing of Kitty Genovese: What Else Does This Case Tell Us?;Kassin, S.M.;;;;;1;Perspectives on Psychological Science;12;3;;;;;;;;25-5-2017;https://doi.org/10.1177%2F1745691616679465;;;FALSE;2017
869125;CR;Restoring Agency to the Human Actor;Swann, W.B.;Jetten, J.;;;;2;Perspectives on Psychological Science;12;3;;;;;;;;25-5-2017;https://doi.org/10.1177%2F1745691616679464;;;FALSE;2017
346087;CR;Narcissistic Force Meets Systemic Resistance: The Energy Clash Model;Sedikides, C.;Keith Campbell, W.;;;;2;Perspectives on Psychological Science;12;3;;;;;;;;25-5-2017;https://doi.org/10.1177%2F1745691617692105;;;FALSE;2017
620720;CR;Signs of Social Class: The Experience of Economic Inequality in Everyday Life;Kraus, M.W.;Park, J.W.;Tan, J.J.X.;;;3;Perspectives on Psychological Science;12;3;;;;;;;;25-5-2017;https://doi.org/10.1177%2F1745691616673192;;;FALSE;2017
842923;CR;On the Use of Broadened Admission Criteria in Higher Education;Niessen, A.S.M.;Meijer, R.R.;;;;2;Perspectives on Psychological Science;12;3;;;;;;;;25-5-2017;https://doi.org/10.1177%2F1745691616683050;;;FALSE;2017
172770;CR;Behavioral Processes in Long-Lag Intervention Studies;Miller, D.T.;Dannals, J.E.;Zlatev, J.J.;;;3;Perspectives on Psychological Science;12;3;;;;;;;;25-5-2017;https://doi.org/10.1177%2F1745691616681645;;;FALSE;2017
698458;CR;How Social Status Shapes Person Perception and Evaluation: A Social Neuroscience Perspective;Mattan, B.D.;Kubota, J.T.;Cloutier, J.;;;3;Perspectives on Psychological Science;12;3;;;;;;;;25-5-2017;https://doi.org/10.1177%2F1745691616677828;;;FALSE;2017
144665;CR;A Mathematical Model Captures the Structure of Subjective Affect;Mattek, A.M.;Wolford, J.M.;Whalen, P.J.;;;3;Perspectives on Psychological Science;12;3;;;;;;;;25-5-2017;https://doi.org/10.1177%2F1745691616685863;;;FALSE;2017
276892;RR;Registered Replication Report: Schooler and Engstler-Schooler (1990);Alogna, V.K.;Attaya, M.K.;Aucoin, P.;Bahnik, S.;Simons, D.J.;90;Perspectives on Psychological Science;9;5;;;;;;;;17-9-2014;https://doi.org/10.1177%2F1745691614545653;https://osf.io/ybeur/;;FALSE;2014
815509;CR;A Sex-Positive Framework for Research on Adolescent Sexuality;Paige Harden, K.;;;;;1;Perspectives on Psychological Science;9;5;;;;;;;;17-9-2014;https://doi.org/10.1177%2F1745691614535934;;;FALSE;2014
230706;CR;The Origins of Neuroticism;Barlow, D.H.;Ellard, K.K.;Sauer-Zavala, S.;Bullis, J.R.;Carl, J.R.;5;Perspectives on Psychological Science;9;5;;;;;;;;17-9-2014;https://doi.org/10.1177%2F1745691614544528;;;FALSE;2014
222500;CR;Banishing the Control Homunculi in Studies of Action Control and Behavior Change;Verbruggen, F.;McLaren, I.P.L.;Chambers, C.D.;;;3;Perspectives on Psychological Science;9;5;;;;;;;;17-9-2014;https://doi.org/10.1177%2F1745691614526414;;;FALSE;2014
872841;CR;Friends or Foes: Is Empathy Necessary for Moral Behavior?;Decety, J.;Cowel, J.M.;;;;2;Perspectives on Psychological Science;9;5;;;;;;;;17-9-2014;https://doi.org/10.1177%2F1745691614545130;;;FALSE;2014
296238;CR;Which Personality Attributes Are Most Important in the Workplace?;Sackett, P.R.;Walmsley, P.T.;;;;2;Perspectives on Psychological Science;9;5;;;;;;;;17-9-2014;https://doi.org/10.1177%2F1745691614543972;;;FALSE;2014
662033;RR;Registered Replication Report: Strack, Martin, & Stepper (1988);Wagenmakers, E-J.;Beek, T.;Dijkhoff, L.;Gronau, Q.F.;Acosta, A.;55;Perspectives on Psychological Science;11;6;;;;;;;;26-10-2016;https://doi.org/10.1177%2F1745691616674458;https://osf.io/pkd65/;;FALSE;2016
825178;CR;Working Memory Capacity and Fluid Intelligence: Maintenance and Disengagement;Shpistead, Z.;Harrison, T.L.;Engle, R.W.;;;3;Perspectives on Psychological Science;11;6;;;;;;;;28-11-2016;https://doi.org/10.1177%2F1745691616650647;;;FALSE;2016
676856;CR;Why Good Teaching Evaluations May Reward Bad Teaching: On Grade Inflation and Other Unintended Consequences of Student Evaluations;Stroebe, W.;;;;;1;Perspectives on Psychological Science;11;6;;;;;;;;28-11-2016;https://doi.org/10.1177%2F1745691616646304;;;FALSE;2016
815931;CR;Using Smartphones to Collect Behavioral Data in Psychological Science: Opportunities, Practical Considerations, and Challenges;Harari, G.M.;Lane, N.D.;Wang, R.;Crosier, R.S.;Campbell, A.T.;6;Perspectives on Psychological Science;11;6;;;;;;;;28-11-2016;https://doi.org/10.1177%2F1745691616650285;;;FALSE;2016
437767;CR;Evolution of Sex Differences in Trait- and Age-Specific Vulnerabilities;Geary, D.C.;;;;;1;Perspectives on Psychological Science;11;6;;;;;;;;28-11-2016;https://doi.org/10.1177%2F1745691616650677;;;FALSE;2016
153973;RR;Registered Replication Report: Study 1 From Finkel, Rusbult, Kumashiro, & Hannon (2002);Cheung, I.;Campbell, L.;LeBel, E.P.;Ackerman, R.A.;Aykutoglu, B.;1;Perspectives on Psychological Science;11;5;;;;;;;;29-9-2016;https://doi.org/10.1177%2F1745691616664694;https://osf.io/s3hfr/;;FALSE;2016
972146;CR;A Complex Network Perspective on Clinical Science;Hofmann, S.G.;Curtiss, J. ;McNally, R.J.;;;3;Perspectives on Psychological Science;11;5;;;;;;;;29-9-2016;https://doi.org/10.1177%2F1745691616639283;;;FALSE;2016
288361;CR;Psychogenic Explanations of Physical Illness: Time to Examine the Evidence;Wilshire, C.E.;Ward, T.;;;;2;Perspectives on Psychological Science;11;5;;;;;;;;29-9-2016;https://doi.org/10.1177%2F1745691616645540;;;FALSE;2016
785583;CR;Social Climate Science: A New Vista for Psychological Science;Pearson, A.R.;Schuldt, J.P.;Romero-Canyas, R.;;;3;Perspectives on Psychological Science;11;5;;;;;;;;29-9-2016;https://doi.org/10.1177%2F1745691616639726;;;FALSE;2016
34520;CR;Optimizing Research Payoff;Miller, J.;Ulrich, R.;;;;2;Perspectives on Psychological Science;11;5;;;;;;;;29-9-2016;https://doi.org/10.1177%2F1745691616649170;;;FALSE;2016
67895;CR;Graphical Descriptives: A Way to Improve Data Transparency and Methodological Rigor in Psychology;Tay, L.;Parrigon, S.;Huang, Q.;LeBreton, J.;;4;Perspectives on Psychological Science;11;5;;;;;;;;29-9-2016;https://doi.org/10.1177%2F1745691616663875;;;FALSE;2016
930456;CR;Increasing Transparency Through a Multiverse Analysis;Steegen, S.;Tuerlinckx, F.;Gelman, A.;Vanpaemel, W.;;4;Perspectives on Psychological Science;11;5;;;;;;;;29-9-2016;https://doi.org/10.1177%2F1745691616658637;;;FALSE;2016
224110;CR;Conducting Meta-Analyses Based on p values: Reservations and Recommendations for Applying p-Uniform and p-Curve;van Aert, R.C.M.;Wicherts, J.M.;van Assen, M.A.L.M.;;;3;Perspectives on Psychological Science;11;5;;;;;;;;29-9-2016;https://doi.org/10.1177%2F1745691616650874;;;FALSE;2016
487645;CR;Adjusting for Publication Bias in Meta-Analysis: An Evaluation of Selection Methods and Some Cautionary Notes;McShane, B.B.;Bockenholt, U.;Hansen, K.T.;;;3;Perspectives on Psychological Science;11;5;;;;;;;;29-9-2016;https://doi.org/10.1177%2F1745691616662243;;;FALSE;2016
477822;RR;Registered Replication Report: Testing Disruptive Effects of Irrelevant Speech on Visual-Spatial Working Memory;Kvetnaya, T.;;;;;1;Journal of European Psychology Students;9;1;;;;;;;;6-4-2018;http://doi.org/10.5334/jeps.450;https://osf.io/hba2p/;;FALSE;2018
932397;CR;Network Models to Organize a Dispersed Literature: The Case of Misunderstanding Analysis of Covariance;Derks, K.;Burger, J.;van Doorn, J.;Kossakowski, J.J.;Matzke, D.;52;Journal of European Psychology Students;9;1;;;;;;;;12-12-2018;http://doi.org/10.5334/jeps.458;;;FALSE;2018
239603;CR;Examining the Complexity of Police Officers? Language During Investigative Interviews with Adults and Youth;McCardle, M.I.;;;;;1;Journal of European Psychology Students;9;1;;;;;;;;12-12-2018;http://doi.org/10.5334/jeps.444;;;FALSE;2018
434103;CR;The Relationships between Life Satisfaction and Sleep Quality, Sleep Duration and Variability of Sleep in University Students;Ness, T.E.B.;Saksvik-Lehouillier, I.;;;;2;Journal of European Psychology Students;9;1;;;;;;;;9-10-2018;http://doi.org/10.5334/jeps.434;;;FALSE;2018
529442;CR;Cancer Patients? Views on the Family Changes and the Family Social Support;Vrontaras, N.;;;;;1;Journal of European Psychology Students;9;1;;;;;;;;16-4-2018;http://doi.org/10.5334/jeps.403;;;FALSE;2018
683396;CR;Does the Association between Workplace Bullying and Post-Traumatic Stress Symptoms differ across Educational Groups?;Islamoska, S.;Grynderup, M.B.;Nabe-Nielsen, K.;Hogh, A.;Hansen, A.M.;5;Journal of European Psychology Students;9;1;;;;;;;;17-1-2018;http://doi.org/10.5334/jeps.432;;;FALSE;2018
973180;RR;Self-esteem, relationship threat, and dependency regulation: Independent replication of Murray, Rose, Bellavia, Holmes, and Kusche (2002) Study 3;Campbell, L.;Balzarini, R.N.;Kohut, T.;Dobson, K.;Hahn, C.M.;7;Journal of Research in Personality;72;;;;;2-7-2015;;3-4-2017;6-4-2017;7-4-2017;https://doi.org/10.1016/j.jrp.2017.04.001;;;TRUE;2017
397154;CR;Does personality change following spousal bereavement?;Chopik, W.J.;;;;;1;Journal of Research in Personality;72;;;;;3-7-2015;;19-8-2016;29-8-2016;4-9-2016;https://doi.org/10.1016/j.jrp.2016.08.010;;;TRUE;2016
284983;CR;Is personality variability associated with adjustment?;Magee, C.;Buchtel, E.E.;Human, L.J.;Murray, D.R.;Biesanz, J.C.;5;Journal of Research in Personality;72;;;;;1-7-2015;;18-8-2016;19-8-2016;21-8-2016;https://doi.org/10.1016/j.jrp.2016.08.005;;;TRUE;2016
989219;CR;Is narcissism associated with baseline cortisol in men and women?;Wardecker, B.M.;Chopik, W.J.;LaBelle, O.P.;Edelstein, R.S.;;4;Journal of Research in Personality;72;;;;;3-7-2015;;8-7-2016;14-7-2016;3-8-2016;https://doi.org/10.1016/j.jrp.2016.07.006;;;TRUE;2016
856489;CR;Likeableness and meaningfulness ratings of 555 (+487) person-descriptive words;Chandler, J.;;;;;1;Journal of Research in Personality;72;;;;;1-7-2015;;4-7-2016;14-7-2016;3-8-2016;https://doi.org/10.1016/j.jrp.2016.07.005;;;TRUE;2016
842329;CR;It takes two: A replication;Grant, B.J.;Fetterman, Z.;Weyhaupt, M.B.;Kim, M.;Tullett, A.M.;1;Journal of Research in Personality;72;;;;;28-1-2016;;18-6-2016;28-6-2016;2-2-2018;https://doi.org/10.1016/j.jrp.2016.06.023;;;TRUE;2018
66653;CR;The personality of U.S. states: Stability from 1999 to 2015;Elleman, L.G.;Condon, D.M.;Russin, S.E.;Revelle, W.;;4;Journal of Research in Personality;72;;;;;2-7-2015;;25-6-2016;28-6-2016;2-2-2018;https://doi.org/10.1016/j.jrp.2016.06.022;;;TRUE;2018
674409;CR;Personality and the subjective experience of body mass in Australian adults;Allen, M.S.;Vella, S.A.;Swann, C.;Laborde, S.;;4;Journal of Research in Personality;72;;;;;5-10-2015;;20-4-2016;4-5-2016;6-5-2016;https://doi.org/10.1016/j.jrp.2016.05.003;;;TRUE;2016
232970;RR;Sense and sensibility: The role of cognitive and emotional intelligence in negotiation;Schlegel, K.;Mehu, M.;van Peer, J.M.;Scherer, K.R.;;4;Journal of Research in Personality;74;;;;;5-4-2017;;4-12-2017;29-12-2017;2-1-2018;https://doi.org/10.1016/j.jrp.2017.12.003;;;TRUE;2018
982986;CR;Phone-based metric as a predictor for basic personality traits;Monsted, B.;Mollgaard, A.;Mathiesen, J.;;;3;Journal of Research in Personality;74;;;;;26-9-2017;;14-12-2017;28-12-2017;12-1-2018;https://doi.org/10.1016/j.jrp.2017.12.004;;;TRUE;2018
634103;RR;Thriving in midlife: The roles of childhood nurturance and adult defense mechanisms;Nevarez, M.D.;Morrill, M.I.;Waldinger, R.J.;;;3;Journal of Research in Personality;74;;;;;30-6-2017;;10-1-2018;14-1-2018;4-2-2018;https://doi.org/10.1016/j.jrp.2018.01.002;;;TRUE;2018
996940;CR;Testing the circular structure and importance hierarchy of value states in real-time behaviors;Skimina, E.;Cieciuch, J.;Schwartz, S.H.;Davidov, E.;Algesheimer, R.;5;Journal of Research in Personality;74;;;;;6-11-2017;;22-1-2018;3-2-2018;5-2-2018;https://doi.org/10.1016/j.jrp.2018.02.001;;;TRUE;2018
227442;CR;Domain-specific perfectionism: An examination of perfectionism beyond the trait-level and its link to well-being;Levine, S.L.;Milyavskaya, M.;;;;2;Journal of Research in Personality;74;;;;;30-10-2017;;19-1-2018;3-2-2018;5-2-2018;https://doi.org/10.1016/j.jrp.2018.02.002;;;TRUE;2018
763689;CR;Dual identity and psychological adjustment: A study among immigrant-origin members;Zhang, S.;Verkuyten, M.;Weesie, J.;;;3;Journal of Research in Personality;74;;;;;23-5-2017;;19-1-2018;13-2-2018;14-2-2018;https://doi.org/10.1016/j.jrp.2018.02.008;;;TRUE;2018
507093;RR;Subjective well-being and academic achievement: A meta-analysis;Buecker, S.;Nuraydin, S.;Simonsmeier, B.A.;Schneider, M.;Luhmann, M.;5;Journal of Research in Personality;74;;;;;20-10-2017;;3-2-2018;11-2-2018;13-2-2018;https://doi.org/10.1016/j.jrp.2018.02.007;;;TRUE;2018
791795;CR;Personality stability and change between age 12 and 14 predicts relationships, sexual activity and same-sex sexual attraction at age 14;Allen, M.S.;Walter, E.E.;;;;2;Journal of Research in Personality;74;;;;;9-5-2017;;18-2-2018;20-2-2018;23-2-2018;https://doi.org/10.1016/j.jrp.2018.02.009;;;TRUE;2018
912054;CR;Two experience sampling studies examining the variation of self-control capacity and its relationship with core affect in daily life;Zhang, C.;Smolders, K.C.H.J.;Lakens, D.;Ijsselsteijn, W.A.;;4;Journal of Research in Personality;74;;;;;18-11-2017;;23-2-2018;13-3-2018;15-3-2018;https://doi.org/10.1016/j.jrp.2018.03.001;;;TRUE;2018
27803;RR;The declining marginal utility of social time for subjective well-being;Kushlev, K.;Heintzelman, S.J.;Oishi, S.;Diener, E.;;4;Journal of Research in Personality;74;;;;;9-3-2018;;2-4-2018;3-4-2018;6-4-2018;https://doi.org/10.1016/j.jrp.2018.04.004;;;TRUE;2018
458166;CR;How do attachment styles change from childhood through adolescence? Findings from an accelerated longitudinal Cohort study;Theisen, J.C.;Fraley, R.C.;Hankin, B.L.;Young, J.F.;Chopik, W.J.;5;Journal of Research in Personality;74;;;;;27-3-2017;;13-2-2018;1-4-2018;3-4-2018;https://doi.org/10.1016/j.jrp.2018.04.001;;;TRUE;2018
323984;CR;Moving toward greater security: The effects of repeatedly priming attachment security and anxiety;Hudson, N.W.;Fraley, R.C.;;;;2;Journal of Research in Personality;74;;;;;5-8-2016;;6-2-2018;1-4-2018;3-4-2018;https://doi.org/10.1016/j.jrp.2018.04.002;;;TRUE;2018
406644;CR;Sex differences in the Big Five model personality traits: A behavior genetics exploration;South, S.C.;Jarnecke, A.M.;Vize, C.E.;;;3;Journal of Research in Personality;74;;;;;6-10-2015;;12-3-2018;21-3-2018;22-3-2018;https://doi.org/10.1016/j.jrp.2018.03.002;;;TRUE;2018
953236;CR;The reciprocal link between the Big Five traits and self-esteem: Longitudinal associations within and between parents and their offspring;Weidmann, R.;Ledermann, T.;Robins, R.W.;Gomez, V.;Grob, A.;5;Journal of Research in Personality;74;;;;;30-6-2017;;19-3-2018;2-4-2018;4-4-2018;https://doi.org/10.1016/j.jrp.2018.04.003;;;TRUE;2018
